timestamp,open,high,low,close,volume
2022-07-06,7.9200,8.1700,7.7000,7.7500,2202991
2022-07-05,7.2000,7.9600,6.9250,7.9400,2816844
2022-07-01,7.2700,7.6100,7.0700,7.3100,1608493
2022-06-30,7.3100,7.4000,6.9812,7.2300,3060437
2022-06-29,7.9100,7.9150,7.2500,7.4800,2330914
2022-06-28,8.6400,8.8800,7.8500,7.9700,3000887
2022-06-27,8.7500,9.0200,8.5200,8.5900,3695480
2022-06-24,9.2950,9.3281,8.7500,8.7500,18707783
2022-06-23,8.2200,8.8800,8.2050,8.8500,4033212
2022-06-22,7.1600,8.2400,7.1300,8.0800,4535008
2022-06-21,7.0900,7.6000,7.0800,7.3200,3215414
2022-06-17,6.4600,7.0900,6.4200,6.9400,5385852
2022-06-16,6.3700,6.3800,5.9900,6.3400,2325659
2022-06-15,6.4700,6.9000,6.3450,6.7600,3695311
2022-06-14,6.5700,6.6400,6.1700,6.3700,2852768
2022-06-13,6.9800,7.0000,6.4100,6.5000,3277190
2022-06-10,7.9100,8.1300,7.2500,7.4500,3094289
2022-06-09,8.7100,8.7400,8.1400,8.2100,1668978
2022-06-08,8.5200,9.0300,8.4200,8.9100,1799348
