timestamp,open,high,low,close,volume
2022-09-15,159.0600,161.9899,156.8300,159.6800,2340267
2022-09-14,154.6200,160.4300,154.1500,159.4500,2807116
2022-09-13,162.0500,163.4000,155.0000,155.4600,3863230
2022-09-12,169.5500,169.9000,167.0000,169.0700,1280186
2022-09-09,166.5700,168.8700,165.6600,168.1400,2098026
2022-09-08,161.9700,166.8900,160.7000,165.4500,1498603
2022-09-07,160.5100,165.3300,160.3635,163.3200,1689270
2022-09-06,161.8600,163.1600,159.0100,160.7500,2031868
2022-09-02,166.8600,168.2100,161.3400,162.3900,1696477
2022-09-01,161.8500,164.6400,158.9100,164.4000,2188639
2022-08-31,166.0700,167.1200,163.2300,164.5800,2205458
2022-08-30,167.5700,168.6800,163.3550,165.7200,1967256
2022-08-29,166.6600,168.5750,165.5000,165.8800,1240460
2022-08-26,178.0400,178.6620,167.8200,168.1200,2380674
2022-08-25,173.3500,179.2000,173.3300,179.0200,1542840
2022-08-24,174.2600,174.2600,170.3600,173.0100,1237991
2022-08-23,172.1500,176.8100,172.1500,173.9400,1043714
2022-08-22,177.0700,178.1800,172.1000,172.5200,2154992
2022-08-19,180.9400,183.1700,179.2800,180.3300,1619975
2022-08-18,180.6300,184.9800,179.8930,182.7600,1610089
2022-08-17,183.1400,183.1400,177.3900,180.2200,1681045
2022-08-16,186.7700,187.5550,184.7600,185.8500,1297556
2022-08-15,186.0000,189.1300,184.4100,187.5700,1284500
2022-08-12,181.8000,187.5700,181.3150,187.4700,2086006
2022-08-11,181.3300,184.6900,179.7400,180.3800,1488677
2022-08-10,175.4100,180.2600,172.4400,179.9700,2726208
2022-08-09,176.4300,177.3900,169.3400,171.0400,3130604
2022-08-08,180.6100,182.6650,177.2900,179.9600,1660359
2022-08-05,181.2800,182.9600,177.6300,181.6600,2240887
2022-08-04,184.8300,185.1950,182.4900,184.2600,1627754
2022-08-03,181.2500,186.1800,180.9000,185.5500,2187863
2022-08-02,183.7400,183.8000,179.6650,180.4700,2645450
2022-08-01,182.8200,186.6900,182.0900,184.5000,1928505
2022-07-29,182.8600,185.2700,181.1500,183.8800,2527679
2022-07-28,182.3300,183.8300,178.1100,183.1200,2275201
2022-07-27,177.5900,182.6400,177.4200,181.4200,3222993
2022-07-26,177.4600,177.8800,174.0100,174.4600,3852550
2022-07-25,174.7900,175.3500,171.8700,174.1300,3663107
2022-07-22,180.0000,180.0000,172.7000,175.1400,2413884
2022-07-21,177.9000,180.1400,175.0100,179.9500,2215814
2022-07-20,169.4500,177.4800,168.2800,176.4800,2410453
2022-07-19,164.1200,170.8100,164.1200,170.4300,2174482
2022-07-18,165.9200,165.9200,160.8000,161.9200,1985738
2022-07-15,161.2000,165.0900,160.0900,163.9800,2681723
2022-07-14,154.7500,160.2150,153.0000,159.8200,2337141
2022-07-13,149.6200,155.8300,149.2500,155.0100,2439797
2022-07-12,152.8500,154.8000,151.0900,152.2400,1864697
2022-07-11,152.1800,154.5400,150.8800,151.9600,2093484
2022-07-08,150.8000,154.8800,150.0500,154.2800,1721879
2022-07-07,149.0400,152.9000,147.9700,152.0200,2362028
2022-07-06,145.8300,147.8700,143.7000,145.7500,2264355
2022-07-05,141.9300,146.0000,140.3300,145.9100,3164976
2022-07-01,146.6700,149.5250,143.3400,146.0900,2531291
2022-06-30,147.2700,149.6200,145.3100,148.0300,4467513
2022-06-29,152.8800,153.7500,146.9750,150.0200,3124815
2022-06-28,160.3000,164.4200,153.8100,154.2200,3229102
2022-06-27,161.3600,161.3600,157.6500,158.8600,2502636
2022-06-24,155.9900,160.5500,155.4800,159.3200,14800220
2022-06-23,157.8700,157.9399,151.3150,153.5100,3186075
2022-06-22,156.0500,159.7100,155.7200,156.9500,2604261
2022-06-21,162.1000,162.5600,158.3200,159.0900,2655406
2022-06-17,159.3700,160.7000,156.5500,157.8300,4907509
2022-06-16,164.1600,164.7500,156.1000,158.3200,3994223
2022-06-15,170.7100,172.1550,165.1000,168.9400,2355609
2022-06-14,168.6500,171.1100,166.2200,168.2900,1892444
2022-06-13,173.5200,176.9200,167.7700,168.5200,3899423
2022-06-10,179.7300,182.9700,178.0700,178.5700,3614627
2022-06-09,176.5300,194.7100,176.3800,184.2200,10137529
