timestamp,open,high,low,close,volume
2022-08-02,60.9100,69.5900,60.8000,67.2300,12142089
2022-08-01,61.1900,63.6200,59.4200,62.7000,7361252
2022-07-29,60.1400,64.2299,59.7700,62.9600,9113752
2022-07-28,58.2350,62.9500,55.5900,62.2500,13674813
2022-07-27,54.8700,60.6100,53.1200,58.8300,18230196
2022-07-26,61.6900,62.8900,52.6300,52.9300,26875839
2022-07-25,68.9300,69.9797,66.3000,67.0700,8797556
2022-07-22,76.2000,76.5719,69.0900,70.8200,12013281
2022-07-21,71.0000,76.6200,70.2800,73.9800,17301194
2022-07-20,67.0800,79.0000,67.0500,75.2700,34031955
2022-07-19,60.8600,65.9800,57.7800,65.8300,19210643
2022-07-18,56.7100,63.3800,56.6900,58.6700,21226156
2022-07-15,54.3500,56.5500,51.9300,53.7900,10714321
2022-07-14,52.3350,54.7100,50.3400,53.4200,9682070
2022-07-13,51.6800,54.7300,50.4001,53.1000,9439934
2022-07-12,53.7000,56.1100,52.6200,54.2400,8466218
2022-07-11,57.5350,58.4300,53.3000,53.8800,10750821
2022-07-08,55.6100,63.7000,54.5100,60.2900,17950500
2022-07-07,52.1400,57.6500,52.1400,57.4600,12318519
2022-07-06,54.1700,56.2741,51.4000,51.7100,11881899
2022-07-05,48.1250,55.8200,45.9500,55.4100,13113668
2022-07-01,47.9900,50.1601,47.5200,49.0400,8556521
2022-06-30,48.2000,48.4000,44.1500,47.0200,12934359
2022-06-29,50.5000,51.4600,48.5900,49.7500,9776155
2022-06-28,56.2600,57.2500,50.3310,51.1800,10277178
2022-06-27,59.5600,60.4500,55.0200,55.9600,15201607
2022-06-24,60.0000,64.0900,59.3256,62.7100,24381357
2022-06-23,53.6000,59.6200,51.8300,58.8800,15840689
2022-06-22,53.8700,56.7500,51.5650,51.9100,18947676
2022-06-21,54.2000,60.7500,54.1000,57.4900,16916242
2022-06-17,50.1200,52.8000,49.2800,51.2200,11771005
2022-06-16,52.5800,54.4299,50.0800,51.0500,13157743
2022-06-15,50.9400,56.6600,50.4500,55.0100,16340087
2022-06-14,52.5000,53.2900,48.8100,51.5800,17430264
2022-06-13,46.1800,54.3000,46.0001,52.0100,28961424
2022-06-10,60.0000,61.6290,57.7700,58.7100,11001124
2022-06-09,69.0800,69.3800,63.1200,63.7600,9349323
