timestamp,open,high,low,close,volume
2022-07-25,23.2700,23.5400,22.6300,23.3500,12923042
2022-07-22,24.3300,24.8100,23.0850,23.3000,20209442
2022-07-21,24.0200,24.2500,23.6000,24.2300,18425364
2022-07-20,22.8900,24.2200,22.8050,24.1200,27844618
2022-07-19,22.7500,23.0800,22.1900,22.6700,23148938
2022-07-18,22.1700,23.2000,22.1100,22.5800,30935860
2022-07-15,21.0000,21.7800,20.7650,21.6700,24503631
2022-07-14,21.2500,21.4650,20.5905,20.6500,31561675
2022-07-13,20.9300,21.6100,20.7200,21.5000,18994916
2022-07-12,21.2800,21.7800,20.9750,21.5700,17373535
2022-07-11,21.9500,22.2500,21.1400,21.1900,17562117
2022-07-08,22.4300,22.9600,21.8321,22.3400,20231300
2022-07-07,21.6400,22.7589,21.6100,22.7400,23121886
2022-07-06,21.5000,22.0800,21.3200,21.5000,32689429
2022-07-05,21.1700,22.5500,20.8300,22.5200,24515795
2022-07-01,20.7000,21.3700,20.4300,21.3400,20693312
2022-06-30,21.1100,21.1255,19.8950,20.4600,30882454
2022-06-29,22.1100,22.1500,21.0800,21.4700,30704792
2022-06-28,22.9700,23.4600,22.0400,22.0800,24360150
2022-06-27,23.4500,23.6400,22.3450,22.8600,27153354
2022-06-24,22.4800,23.1900,22.3000,23.0300,38140098
2022-06-23,21.6300,22.4400,21.3900,22.3700,27010545
2022-06-22,21.4100,22.2100,21.3000,21.5000,32353317
2022-06-21,22.0000,22.4600,21.6900,21.7600,35257652
2022-06-17,20.3700,21.9600,20.3700,21.8100,46728428
2022-06-16,21.0400,21.4000,20.1550,20.4700,55312350
2022-06-15,21.3400,22.3900,21.2400,22.0300,36073711
2022-06-14,21.7200,21.9523,20.8936,21.0900,43006334
2022-06-13,22.2200,22.5850,21.3429,21.5700,33130326
2022-06-10,24.8000,24.9709,23.6500,23.7200,29897398
2022-06-09,25.9400,26.6900,25.3550,25.4400,42149561
